ticker,contractSymbol,strike,type,expiration,lastPrice,theoretical_price,mispricing,impliedVolatility,delta,theta,vega,openInterest,volume,daysToExpiry,expiryBucket,RSI,UpperBB,LowerBB,EMA_Signal,MACD_Hist,bb_norm,rsi_norm,trend_pass,missing_signal,score
IWM,O:IWM250523C00211000,211.0,call,2025-05-23,0.3,2.3122145997148777,-2.012214599714878,0.28571240137909476,0.17667927554214663,-40.35395648239491,0.13811355237968073,67,8,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523C00212000,212.0,call,2025-05-23,0.26,2.173869962889828,-1.9138699628898281,0.2877876658437874,0.16814313346131876,-39.08444348942074,0.13381883582746257,158,6,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523C00212500,212.5,call,2025-05-23,0.32,2.1074257539104195,-1.7874257539104195,0.2892181126526626,0.16399089587860965,-38.45102520734093,0.13167422561312767,160,39,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523C00213000,213.0,call,2025-05-23,0.24,2.0427504322075585,-1.8027504322075585,0.29064358576970833,0.15991529034327945,-37.81896428202837,0.12953308203984,89,1,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523C00214000,214.0,call,2025-05-23,0.25,1.918559150083432,-1.668559150083432,0.2928113714399552,0.15199199963283666,-36.56024820399057,0.1252658859655108,43,15,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523C00215000,215.0,call,2025-05-23,0.2,1.8010054592280476,-1.6010054592280476,0.294591480578434,0.14436899086360377,-35.31085808295518,0.1210262703593098,3179,4,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523C00216000,216.0,call,2025-05-23,0.18,1.6898052421985774,-1.5098052421985775,0.29793603742813574,0.1370415149019515,-34.07318821978912,0.11682267791118495,104,6,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523C00220000,220.0,call,2025-05-23,0.12,1.3031010141818626,-1.1831010141818625,0.3079822348077804,0.11057767190952372,-29.281677387963498,0.10051697006727707,41,10,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00155000,155.0,put,2025-05-23,0.95,1.380527038039837,-0.43052703803983694,0.4261722109809176,-0.10511168210288319,-27.067319516425073,0.09691285612504405,181,10,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00156000,156.0,put,2025-05-23,0.9,1.5183228961522275,-0.6183228961522275,0.42178058282843084,-0.11362439582942901,-28.609476434803447,0.10248910118680242,14,2,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00157000,157.0,put,2025-05-23,0.91,1.666337027839674,-0.756337027839674,0.41858673045102934,-0.12255852535032824,-30.166276533913685,0.10812576592027878,1333,1,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00158000,158.0,put,2025-05-23,0.88,1.824994395131288,-0.9449943951312879,0.4154119435702245,-0.13191299499119075,-31.732125913466266,0.11380329254165743,54,27,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00159000,159.0,put,2025-05-23,1.52,1.9947123868300096,-0.4747123868300096,0.4145305297226378,-0.14168508032025917,-33.301237321707525,0.1195014139930122,557,12,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00160000,160.0,put,2025-05-23,1.4,2.1758990585139806,-0.7758990585139807,0.4096392885951898,-0.15187039646520656,-34.86767191414971,0.12519929971209826,363,50,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00161000,161.0,put,2025-05-23,1.63,2.368951410418557,-0.738951410418557,0.4034752735746952,-0.16246289910610445,-36.42538260332564,0.1308757072188603,142,3,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00162000,162.0,put,2025-05-23,1.85,2.5742537163872434,-0.7242537163872433,0.39773947966735185,-0.17345489807901526,-37.96825849105803,0.13650913773871584,91,130,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00163000,163.0,put,2025-05-23,1.68,2.792175916436584,-1.1121759164365839,0.39318544404098993,-0.18483708338092408,-39.490169869144935,0.1420779940602834,143,1,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00164000,164.0,put,2025-05-23,2.25,3.023072084705788,-0.7730720847057881,0.38942055514257773,-0.19659856322936425,-40.98501327676026,0.1475607388309005,102,4,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00165000,165.0,put,2025-05-23,2.08,3.2672789836723837,-1.1872789836723836,0.38643284440719533,-0.2087269137009476,-42.44675611290721,0.1529360515258458,255,143,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00166000,166.0,put,2025-05-23,1.97,3.5251147145257065,-1.5551147145257065,0.38421494240203347,-0.22120823935375528,-43.86948031947584,0.1581829823850451,36,11,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00167000,167.0,put,2025-05-23,2.81,3.7968774725167833,-0.9868774725167833,0.3831051540031782,-0.23402724413057752,-45.24742467426386,0.16328110169219479,68,14,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00168000,168.0,put,2025-05-23,3.02,4.082844414964008,-1.0628444149640077,0.3816335536624306,-0.2471673117444601,-46.57502526304595,0.16821064287334372,69,6,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00169000,169.0,put,2025-05-23,3.2,4.38327064840486,-1.1832706484048598,0.37551555910227863,-0.26061059466579894,-47.846953734673754,0.17295263801242972,54,4,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00170000,170.0,put,2025-05-23,3.35,4.698388340163227,-1.3483883401632268,0.3705730819426908,-0.27433811076196557,-49.05815298245636,0.17748904451728617,323,15,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00171000,171.0,put,2025-05-23,3.26,5.028405958365383,-1.768405958365383,0.36651210235745135,-0.2883298465864824,-50.20386993786782,0.18180286181828323,90,8,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00172000,172.0,put,2025-05-23,2.79,5.37350764320194,-2.5835076432019397,0.36303255785294897,-0.3025648662752254,-51.27968520810441,0.18587823714007012,132,1,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00173000,173.0,put,2025-05-23,4.02,5.733852711013135,-1.7138527110131356,0.360691093737623,-0.31702142498189867,-52.281539336317735,0.18970055955186105,239,2,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00174000,174.0,put,2025-05-23,3.81,6.109575291585223,-2.299575291585223,0.3588995408216296,-0.3316770857737097,-53.205755511643744,0.19325654167042122,102,2,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00175000,175.0,put,2025-05-23,4.14,6.500784097898489,-2.360784097898489,0.3584268632018621,-0.3465088389103125,-54.049058604637516,0.1965342885595714,274,48,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00176000,176.0,put,2025-05-23,4.96,6.907562326476594,-1.9475623264765938,0.3540194976231451,-0.3614932224438767,-54.80859045165008,0.19952335353796752,93,5,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00177000,177.0,put,2025-05-23,4.86,7.329967685458385,-2.4699676854583847,0.34862011007058447,-0.3766064431047797,-55.48192135835103,0.2022147807706774,109,7,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00178000,178.0,put,2025-05-23,5.32,7.768032546561713,-2.4480325465617128,0.344218017727976,-0.39182449647485795,-56.06705783737796,0.20460113467744098,80,8,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00179000,179.0,put,2025-05-23,6.16,8.221764216235798,-2.0617642162357974,0.3405437475802877,-0.4071232854973533,-56.56244663742257,0.20667651633948844,393,7,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00180000,180.0,put,2025-05-23,6.71,8.691145320513385,-1.9811453205133853,0.33831299435819556,-0.42247873642840644,-56.966975160460436,0.2084365672256895,151,47,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00181000,181.0,put,2025-05-23,6.8,9.176134297379733,-2.376134297379733,0.3362888035481125,-0.4378669113980287,-57.27996839990012,0.20987846068620633,217,31,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00182000,182.0,put,2025-05-23,7.39,9.676665989874579,-2.286665989874579,0.33509512308888345,-0.4532641168176394,-57.50118256484662,0.2110008817765696,103,6,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00183000,183.0,put,2025-05-23,8.0,10.192652332637309,-2.1926523326373086,0.33038021201892515,-0.46864700694522765,-57.63079558420607,0.21180399607634479,83,37,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00184000,184.0,put,2025-05-23,8.49,10.72398312419567,-2.233983124195669,0.32525303113143894,-0.48399268199678863,-57.669394708848195,0.21228940825372683,69,14,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00185000,185.0,put,2025-05-23,9.26,11.270526876981123,-2.010526876981123,0.32037390558390044,-0.4992787802726521,-57.61796145040226,0.21246011120017028,243,45,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00186000,186.0,put,2025-05-23,9.02,11.832131736828984,-2.8121317368289844,0.3171231122257501,-0.5144835638485284,-57.477854111482756,0.21232042661748107,245,7,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00187000,187.0,put,2025-05-23,9.08,12.408626463585932,-3.328626463585932,0.31476436688787884,-0.5295859974624844,-57.25078817427381,0.21187593798381216,36,2,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00188000,188.0,put,2025-05-23,8.67,12.999821464393847,-4.329821464393847,0.3129865273259409,-0.5445658203095708,-56.9388148225588,0.21113341685510048,127,1,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00189000,189.0,put,2025-05-23,9.64,13.605509871247392,-3.9655098712473915,0.3097164057770937,-0.5594036105345829,-56.54429787662777,0.2101007434752139,33,1,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00190000,190.0,put,2025-05-23,11.49,14.225468654523581,-2.735468654523581,0.30355951914566737,-0.5740808422895805,-56.069889421239054,0.20878682267214835,153,5,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00191000,191.0,put,2025-05-23,12.05,14.859459764349722,-2.8094597643497217,0.2989331672362489,-0.5885799352956211,-55.51850440420008,0.20720149600989263,93,2,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00192000,192.0,put,2025-05-23,12.25,15.507231291909022,-3.2572312919090223,0.29558399942773306,-0.6028842969170163,-54.89329447744207,0.2053554511470022,28,4,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00192500,192.5,put,2025-05-23,12.58,15.83620248996614,-3.2562024899661406,0.29464222032347115,-0.6099585469981003,-54.55404823481458,0.20433820789492627,5,2,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00193000,193.0,put,2025-05-23,10.64,16.168518643066704,-5.528518643066704,0.2936469820777647,-0.6169783568207996,-54.197621343994534,0.20326012932454646,25,1,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00194000,194.0,put,2025-05-23,11.61,16.843045717035068,-5.233045717035068,0.2924431694370589,-0.63084759435355,-53.43502986333692,0.2009276318690101,19,4,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00195000,195.0,put,2025-05-23,14.76,17.53052608317097,-2.770526083170969,0.28682049716460345,-0.6444785588219405,-52.609221154537266,0.1983706265510694,157,3,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00196000,196.0,put,2025-05-23,16.06,18.23066414940969,-2.170664149409692,0.28212665194153963,-0.657858882912117,-51.72402592171874,0.19560225459009034,104,6,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00198000,198.0,put,2025-05-23,15.31,19.66769211088699,-4.357692110886989,0.2762817877064333,-0.6838235923511576,-49.79128978291577,0.18948579521438405,21,1,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00199000,199.0,put,2025-05-23,21.32,20.40395529579142,0.9160447042085806,0.27481076047014963,-0.6963886905087516,-48.75182529269701,0.1861655438056017,27,7,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00200000,200.0,put,2025-05-23,19.32,21.151624948066882,-1.8316249480668816,0.2701402491794727,-0.7086645576581116,-47.66907839844036,0.18268942716606235,41,8,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00201000,201.0,put,2025-05-23,19.0,21.910376504474044,-2.910376504474044,0.2652383243188963,-0.7206442259474277,-46.547148964830185,0.17907162930442228,53,2,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00202000,202.0,put,2025-05-23,17.13,22.679882769046145,-5.549882769046146,0.26195939687414904,-0.7323217652234573,-45.39012145743413,0.17532629996158616,43,4,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00202500,202.5,put,2025-05-23,19.81,23.06856618708258,-3.2585661870825824,0.262786748190988,-0.7380456609562146,-44.79971308430643,0.17341020572097626,46,1,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00203000,203.0,put,2025-05-23,22.28,23.459814879932424,-1.1798148799324224,0.2601531451480839,-0.7436922579197636,-44.202044630339586,0.17146748312573387,72,1,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00204000,204.0,put,2025-05-23,21.76,24.249843232801567,-2.489843232801565,0.260877463507904,-0.7547517700499955,-42.98691258371045,0.16750905026352286,30,8,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00205000,205.0,put,2025-05-23,23.87,25.049638358572395,-1.1796383585723937,0.24997164817121215,-0.7654973187340655,-41.7486472508587,0.16346463848405665,50,2,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00206000,206.0,put,2025-05-23,20.0,25.858871753684838,-5.858871753684838,0.24881950764047053,-0.7759268366825585,-40.49108235725657,0.15934759379210797,6,1,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250523P00207000,207.0,put,2025-05-23,23.21,26.677216661550034,-3.467216661550033,0.23530088824015752,-0.7860391340584878,-39.2179488776561,0.15517091953009451,9,1,32,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250530C00164000,164.0,call,2025-05-30,21.19,23.03996112757089,-1.8499611275708894,0.403782862525632,0.7850279339387013,-43.75945344679984,0.17227089048067104,7,1,39,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250530C00165000,165.0,call,2025-05-30,20.82,22.312094740700175,-1.4920947407001748,0.4020194931312587,0.7735113697501006,-44.936323393970774,0.1774980653198076,6,1,39,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250530C00166000,166.0,call,2025-05-30,18.69,21.5971323971999,-2.9071323971998986,0.39869841936151207,0.7617269956860743,-46.076993710496296,0.18257786847341972,14,12,39,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250530C00167000,167.0,call,2025-05-30,18.49,20.89528393359008,-2.4052839335900806,0.3925013956633604,0.7496881402862066,-47.17780004863139,0.18749428967370402,10,4,39,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250530C00168000,168.0,call,2025-05-30,18.37,20.20674165943319,-1.8367416594331907,0.38660995450518776,0.7374089068313805,-48.23524428583848,0.19223201144480864,20,10,39,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250530C00169000,169.0,call,2025-05-30,17.17,19.531679862878818,-2.361679862878816,0.3820476582076279,0.7249041077718874,-49.246013096087566,0.1967764902712614,9,10,39,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250530C00173000,173.0,call,2025-05-30,14.3,16.969071868911684,-2.669071868911683,0.3692121253593701,0.6729464193563459,-52.76343230502757,0.21276213218864903,27,1,39,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250530C00174000,174.0,call,2025-05-30,13.07,16.36337205987023,-3.2933720598702294,0.3680804702968129,0.6595558759357386,-53.49867480209184,0.2161540913686483,7,1,39,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250530C00175000,175.0,call,2025-05-30,13.69,15.77180294730995,-2.081802947309951,0.3646562545442701,0.6460395519860112,-54.17206234440076,0.2192854085053269,13,1,39,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250530C00177500,177.5,call,2025-05-30,12.09,14.354926723370511,-2.264926723370511,0.3514710425135629,0.6118152703792157,-55.57475189299196,0.22592706002575758,5,20,39,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250530C00179000,179.0,call,2025-05-30,9.73,13.547377405949462,-3.817377405949461,0.3463633243798772,0.5910730081190766,-56.218103452907414,0.22907167349472385,15,29,39,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250530C00180000,180.0,call,2025-05-30,9.16,13.026706476649565,-3.866706476649565,0.3439243449193418,0.5771955180057776,-56.56284930049306,0.230810410070809,17,47,39,31-60,,,,,,0.0,,False,False,4
IWM,O:IWM250530C00181000,181.0,call,2025-05-30,8.45,12.520135379587813,-4.070135379587814,0.3417195561811749,0.5632992048398581,-56.839870627207354,0.2322607982040401,86,8,39,31-60,,,,,,0.0,,False,False,4
