ticker,contractSymbol,strike,type,expiration,lastPrice,theoretical_price,mispricing,impliedVolatility,delta,theta,vega,openInterest,volume,daysToExpiry,expiryBucket,RSI,UpperBB,LowerBB,Close,score
MARA,O:MARA250516C00017000,17.0,call,2025-05-16,0.21,0.3317000353236479,-0.1217000353236479,0.9914245486891399,0.18594968282837798,-7.642930551202237,0.008517766672757788,4771,332,25,8-30,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250516C00018000,18.0,call,2025-05-16,0.15,0.23290186486214481,-0.08290186486214482,1.0137461218512678,0.139337671000209,-6.328093028638051,0.007057133996046784,3301,1166,25,8-30,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250516C00019000,19.0,call,2025-05-16,0.1,0.16258414399575227,-0.06258414399575227,1.0488528705812483,0.10322585097997988,-5.120012445964345,0.0057129783253708245,5756,30,25,8-30,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250516P00009000,9.0,put,2025-05-16,0.14,0.22665301899476997,-0.08665301899476996,1.060062038150793,-0.11021620215435557,-5.284981293987948,0.0059896400160704966,3498,32,25,8-30,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250516P00010000,10.0,put,2025-05-16,0.34,0.4550071083871705,-0.11500710838717049,1.0281121285347188,-0.19093586111134758,-7.623759162536116,0.00865791983279471,5425,267,25,8-30,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250516P00011000,11.0,put,2025-05-16,0.6,0.7947842379019443,-0.19478423790194432,0.9822869939532101,-0.2887632752675334,-9.543525237520377,0.0108664831312284,2554,224,25,8-30,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250516P00012000,12.0,put,2025-05-16,1.0,1.2503377166251095,-0.2503377166251095,0.949593251282302,-0.39466113976679135,-10.717741196148685,0.012244940990705123,6535,196,25,8-30,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250516P00013000,13.0,put,2025-05-16,1.58,1.8157833539145054,-0.23578335391450533,0.9575933067051419,-0.4997642467005462,-11.057847507166915,0.012689922207718227,6477,75,25,8-30,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250516P00014000,14.0,put,2025-05-16,2.25,2.478513663011646,-0.228513663011646,0.9363490328195141,-0.5972525246831838,-10.664291294785944,0.012310970548331204,3745,282,25,8-30,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250516P00015000,15.0,put,2025-05-16,3.02,3.222815581091915,-0.20281558109191478,0.9529970048688755,-0.6829762975369144,-9.737152944402714,0.011330546441835475,1209,67,25,8-30,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250516P00016000,16.0,put,2025-05-16,3.87,4.032654947275223,-0.16265494727522256,1.0019812840739228,-0.755216471734879,-8.496750098213749,0.009994845323883063,847,18,25,8-30,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250516P00017000,17.0,put,2025-05-16,4.76,4.893398426845437,-0.1333984268454369,0.9615670015068791,-0.814050317171622,-7.1339355870054115,0.008517766672757788,395,13,25,8-30,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250516P00018000,18.0,put,2025-05-16,5.72,5.792629597946336,-0.07262959794633606,1.043025216719544,-0.860662328999791,-5.789157184194353,0.007057133996046784,663,20,25,8-30,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250516P00019000,19.0,put,2025-05-16,6.64,6.720341218642348,-0.08034121864234844,1.0682688404393443,-0.8967741490200201,-4.551135721273774,0.0057129783253708245,342,58,25,8-30,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250516P00020000,20.0,put,2025-05-16,7.6,7.6687682425929395,-0.0687682425929399,1.096847383956648,-0.9242461419809693,-3.4656037032016993,0.004537181010489694,350,82,25,8-30,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250516P00021000,21.0,put,2025-05-16,8.62,8.632056550109175,-0.01205655010917539,1.1841151575214666,-0.9448373357585974,-2.5472222856895823,0.00354674701298272,73,2,25,8-30,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250516P00022000,22.0,put,2025-05-16,10.35,9.605889779842075,0.7441102201579248,1.2033653580085253,-0.9600853801439083,-1.7907967315890798,0.002736339026119607,39,5,25,8-30,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250516P00023000,23.0,put,2025-05-16,10.25,10.587140169349269,-0.3371401693492686,1.282994653960979,-0.9712659876013133,-1.1801569633650106,0.002088223130684876,36,1,25,8-30,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250516P00024000,24.0,put,2025-05-16,11.4,11.573571927722773,-0.1735719277227723,1.3533162447280467,-0.9793988389182221,-0.6944096545441659,0.0015792834326702684,30,1,25,8-30,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00009000,9.0,call,2025-05-23,4.1,3.7557514966743133,0.34424850332568635,0.9972746029362862,0.868302135024627,-5.5294099100963034,0.007716527958550443,7,1,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00010000,10.0,call,2025-05-23,2.99,3.0260239974524525,-0.03602399745245233,1.0021968887788493,0.7909227263276641,-7.366623383371788,0.010391903778466258,21,1,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00010500,10.5,call,2025-05-23,2.47,2.6998836134211492,-0.22988361342114905,1.0558207628212783,0.7474991129493908,-8.157598157049456,0.011548669266663076,231,5,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00011000,11.0,call,2025-05-23,2.44,2.400035078111843,0.03996492188815681,0.95565834877264,0.7020504485323219,-8.826419806828515,0.012530457276738554,225,5,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00011500,11.5,call,2025-05-23,1.81,2.126185496138393,-0.316185496138393,0.9324031752030864,0.6554345409858054,-9.356873248105957,0.013313267712096668,689,580,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00012000,12.0,call,2025-05-23,1.75,1.8776156766037975,-0.12761567660379747,0.9360926846531331,0.6084600884770506,-9.741597881307662,0.013885954185009014,122,103,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00012500,12.5,call,2025-05-23,1.42,1.653267632047105,-0.233267632047105,0.9637618961955061,0.5618546316057207,-9.980946808936594,0.014248590122883407,72,57,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00013000,13.0,call,2025-05-23,1.14,1.4518308900246302,-0.31183089002463027,0.9386766325835001,0.5162448901155238,-10.081504567436577,0.014410332722883515,357,38,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00013500,13.5,call,2025-05-23,1.0,1.2718223291393675,-0.27182232913936755,0.9245523120159516,0.47214766833466393,-10.054499743358546,0.014387128420901658,137,333,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00014000,14.0,call,2025-05-23,0.83,1.1116563752759072,-0.28165637527590726,0.9807969117587957,0.42996910398883165,-9.914281768189216,0.014199506544408389,468,322,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00014500,14.5,call,2025-05-23,0.64,0.9697040771046179,-0.3297040771046179,0.9325276227396312,0.3900100108144026,-9.676968730219862,0.01387061729628631,176,12,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00015000,15.0,call,2025-05-23,0.59,0.8443408120144067,-0.2543408120144067,0.9395660614736827,0.3524752764150318,-9.359321602490462,0.013424595530222324,312,121,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00015500,15.5,call,2025-05-23,0.6,0.7339832026964044,-0.1339832026964044,0.9559521806598827,0.3174856064424899,-8.977861837418255,0.01288527585683931,151,2,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00016000,16.0,call,2025-05-23,0.41,0.6371163245512586,-0.22711632455125857,0.9416319396969897,0.28509027276641163,-8.548223152291825,0.012275246540368623,173,139,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00016500,16.5,call,2025-05-23,0.39,0.5523125337481165,-0.1623125337481165,0.9587897558650589,0.25527987532141017,-8.084712547785003,0.01161520657051409,61,17,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00017000,17.0,call,2025-05-23,0.37,0.478243317257534,-0.108243317257534,0.9710362718429237,0.2279984364994278,-7.600047761150113,0.010923578755656223,103,212,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00017500,17.5,call,2025-05-23,0.23,0.41368551971204504,-0.18368551971204503,0.9788202350824554,0.2031544013286664,-7.105236144644384,0.010216328336400791,57,5154,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00018000,18.0,call,2025-05-23,0.22,0.3575231844626765,-0.1375231844626765,0.9778849726423129,0.18063031478702712,-6.609561410138851,0.009506938610584919,141,89,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00019000,19.0,call,2025-05-23,0.14,0.2664459145324729,-0.1264459145324729,1.0130825862050004,0.14199091571337175,-5.644579453253509,0.008123876837561309,42,14,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523C00020000,20.0,call,2025-05-23,0.15,0.19811854523916095,-0.048118545239160954,1.0252386025757925,0.11090305226904784,-4.748506113237389,0.006837698177013929,60,31,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523P00009000,9.0,put,2025-05-23,0.24,0.32804876410121286,-0.08804876410121287,1.0522952458848598,-0.13169786497537295,-5.2600969796223245,0.007716527958550443,71,23,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523P00009500,9.5,put,2025-05-23,0.33,0.44926679687681803,-0.11926679687681802,1.0159558304002714,-0.1685403453309368,-6.194794360262909,0.009097717924074973,148,52,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523P00010000,10.0,put,2025-05-23,0.41,0.5957765629311247,-0.1857765629311247,1.0047286034877536,-0.20907727367233592,-7.067386793956256,0.010391903778466258,133,23,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523P00010500,10.5,put,2025-05-23,0.48,0.768363827925711,-0.288363827925711,0.9808563177274009,-0.25250088705060925,-7.843399738163147,0.011548669266663076,175,38,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523P00011000,11.0,put,2025-05-23,0.74,0.9672429416422901,-0.22724294164229009,0.9813421869435127,-0.2979495514676781,-8.497259558471429,0.012530457276738554,224,53,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523P00011500,11.5,put,2025-05-23,0.96,1.1921210086947251,-0.23212100869472518,0.9622132514024244,-0.34456545901419455,-9.012751170278095,0.013313267712096668,125,12,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523P00012000,12.0,put,2025-05-23,1.2,1.44227883818602,-0.24227883818602014,0.9522837562635617,-0.39153991152294937,-9.382513974009022,0.013885954185009014,158,52,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523P00012500,12.5,put,2025-05-23,1.41,1.7166584426552127,-0.3066584426552128,0.9487233083589087,-0.4381453683942793,-9.60690107216718,0.014248590122883407,264,29,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523P00013000,13.0,put,2025-05-23,1.48,2.013949349658625,-0.533949349658625,0.911513569242429,-0.48375510988447623,-9.692497001196385,0.014410332722883515,61,16,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523P00013500,13.5,put,2025-05-23,1.91,2.3326684377992484,-0.42266843779924845,0.9152523027399916,-0.5278523316653361,-9.650530347647576,0.014387128420901658,242,3,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523P00014000,14.0,put,2025-05-23,2.11,2.6712301329616723,-0.5612301329616725,0.9367610640579349,-0.5700308960111684,-9.49535054300747,0.014199506544408389,60,11,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523P00014500,14.5,put,2025-05-23,2.56,3.0280054838162735,-0.4680054838162735,0.8756032446465546,-0.6099899891855973,-9.24307567556734,0.01387061729628631,118,4,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523P00015000,15.0,put,2025-05-23,2.83,3.4013698677519475,-0.5713698677519474,0.9556057880949292,-0.6475247235849682,-8.910466718367164,0.013424595530222324,27,22,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523P00015500,15.5,put,2025-05-23,3.28,3.7897399074598326,-0.5097399074598328,0.9617522963039109,-0.6825143935575101,-8.51404512382418,0.01288527585683931,15,21,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523P00016000,16.0,put,2025-05-23,3.6,4.191600678340574,-0.5916006783405741,0.961604970516169,-0.7149097272335884,-8.069444609226974,0.012275246540368623,28,13,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523P00016500,16.5,put,2025-05-23,4.37,4.6055245365633155,-0.2355245365633154,0.9609467515053542,-0.7447201246785898,-7.590972175249375,0.01161520657051409,40,14,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523P00017000,17.0,put,2025-05-23,4.7,5.0301829690986235,-0.3301829690986233,0.981490733700686,-0.7720015635005721,-7.091345559143708,0.010923578755656223,83,20,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523P00017500,17.5,put,2025-05-23,5.43,5.4643528205790215,-0.03435282057902178,1.012425117973131,-0.7968455986713336,-6.581572113167203,0.010216328336400791,10,2,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250523P00018000,18.0,put,2025-05-23,5.9,5.906918134355539,-0.006918134355538896,0.9658008113667843,-0.8193696852129728,-6.070935549190893,0.009506938610584919,32,2,32,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00009000,9.0,call,2025-05-30,4.13,3.8605979812066495,0.26940201879335035,0.9821388297642257,0.8523281753280281,-5.394497896264362,0.00923521379471872,14,1,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00009500,9.5,call,2025-05-30,3.05,3.499525975168286,-0.4495259751682861,0.9408916883176638,0.8168314243109527,-6.1696742103076625,0.010617979504747388,5,9,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00010000,10.0,call,2025-05-30,2.98,3.162542780048285,-0.18254278004828484,0.979200136774249,0.7786325078690453,-6.882753831008195,0.011893388819182109,14,1,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00010500,10.5,call,2025-05-30,2.5,2.8499161222376888,-0.34991612223768875,0.9445862803540006,0.7384050505453171,-7.51278181427199,0.013023744923398684,6,2,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00011500,11.5,call,2025-05-30,2.25,2.296732430685692,-0.046732430685691995,0.9431949566568373,0.6545503096072707,-8.471154143795973,0.014754052058628465,36,5,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00012000,12.0,call,2025-05-30,1.6,2.0548400756783316,-0.4548400756783315,0.9220758424867903,0.6121702900653956,-8.787850056197964,0.015332391376666142,214,11,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00012500,12.5,call,2025-05-30,1.51,1.8347714515311315,-0.3247714515311315,0.9363750920839987,0.57021624839045,-8.996705851993308,0.015719835278596245,87,21,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00013000,13.0,call,2025-05-30,1.31,1.6353277732150096,-0.3253277732150095,0.9247719142971537,0.5291399119427656,-9.102877226928154,0.015925189501577414,152,62,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00013500,13.5,call,2025-05-30,1.27,1.4552055679186893,-0.18520556791868925,0.9136507581045358,0.48931354168683766,-9.114201466641756,0.015962075602594102,105,75,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00014000,14.0,call,2025-05-30,0.96,1.2930445780271382,-0.33304457802713827,0.9370658568615846,0.4510318169535295,-9.0403161232497,0.015847364962488855,233,371,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00014500,14.5,call,2025-05-30,0.82,1.1474672573059372,-0.3274672573059373,0.9222723779472045,0.4145167993318011,-8.891894018856043,0.015599817174069486,137,30,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00015000,15.0,call,2025-05-30,0.65,1.0171102388377466,-0.3671102388377466,0.8950945353734788,0.3799248491829326,-8.68001174337685,0.015238954109681756,327,56,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00015500,15.5,call,2025-05-30,0.55,0.9006484983605603,-0.3506484983605602,0.9388261617053489,0.34735459170130484,-8.415652935270415,0.014784172596091074,91,21,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00016000,16.0,call,2025-05-30,0.5,0.7968131150275735,-0.29681311502757346,0.9293075636833403,0.31685524483438543,-8.109337404584986,0.014254080300385361,146,187,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00016500,16.5,call,2025-05-30,0.45,0.7044035915527966,-0.2544035915527966,0.9277458916505062,0.2884348126891566,-7.770861342961129,0.013666028966475612,185,27,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00017000,17.0,call,2025-05-30,0.36,0.6222956765653462,-0.26229567656534625,0.9380997839698644,0.2620678083380633,-7.409131278317204,0.013035814434234528,121,25,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00017500,17.5,call,2025-05-30,0.34,0.5494455640867071,-0.20944556408670706,0.8100658164130422,0.2377022980343521,-7.032074053640196,0.012377512112153636,8,34,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00018000,18.0,call,2025-05-30,0.28,0.48489125063958216,-0.20489125063958213,0.953857750266181,0.21526615696084228,-6.646606127603746,0.011703418315326841,432,46,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00019000,19.0,call,2025-05-30,0.2,0.3772245614021763,-0.1772245614021763,0.9674086378597349,0.17582429070432837,-5.873166129522547,0.010348327537720376,180,46,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00020000,20.0,call,2025-05-30,0.18,0.29316857131693186,-0.11316857131693187,0.9910974568177565,0.14294775043076757,-5.125167123494387,0.009035394517839144,388,764,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530C00021000,21.0,call,2025-05-30,0.12,0.2277248002964547,-0.1077248002964547,0.995012193885423,0.11578662914955429,-4.426132481364247,0.00780674791771338,29,32,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530P00008500,8.5,put,2025-05-30,0.19,0.3137033707159185,-0.12370337071591847,1.0642782337004644,-0.11550356350964358,-4.329853566948553,0.00779318566845024,15,20,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530P00009000,9.0,put,2025-05-30,0.31,0.42773182862744163,-0.11773182862744164,1.0167946956693708,-0.14767182467197187,-5.125339868390566,0.00923521379471872,21,1062,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530P00009500,9.5,put,2025-05-30,0.34,0.5651006149479585,-0.22510061494795847,0.9987722129637331,-0.18316857568904737,-5.8855629586631,0.010617979504747388,37,12,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530P00010000,10.0,put,2025-05-30,0.52,0.7265582121868395,-0.20655821218683945,0.983053270493442,-0.22136749213095475,-6.583689355592866,0.011893388819182109,111,89,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530P00010500,10.5,put,2025-05-30,0.65,0.9123723467351219,-0.2623723467351219,0.961901001360536,-0.26159494945468287,-7.198764115085894,0.013023744923398684,14,13,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530P00011000,11.0,put,2025-05-30,0.81,1.1223835093586403,-0.31238350935864023,0.9723724999462923,-0.3031723635996329,-7.716131001338731,0.013982526255026634,34,11,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530P00011500,11.5,put,2025-05-30,1.03,1.3560702399008875,-0.32607023990088746,0.9203466075691731,-0.34544969039272927,-8.127229997068344,0.014754052058628465,65,2,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530P00012000,12.0,put,2025-05-30,1.32,1.6126186772524083,-0.2926186772524082,0.9394780657437899,-0.3878297099346044,-8.42897268569957,0.015332391376666142,62,29,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530P00012500,12.5,put,2025-05-30,1.38,1.8909908454640902,-0.5109908454640903,0.9473171313175832,-0.4297837516095499,-8.622875257724148,0.015719835278596245,152,28,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530P00013000,13.0,put,2025-05-30,1.52,2.189987959506845,-0.669987959506845,0.9151745023212977,-0.4708600880572345,-8.714093408888226,0.015925189501577414,36,11,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530P00013500,13.5,put,2025-05-30,1.89,2.508306546569406,-0.618306546569406,0.8811544761926031,-0.5106864583131624,-8.710464424831061,0.015962075602594102,5,8,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530P00014000,14.0,put,2025-05-30,2.27,2.844586349036737,-0.5745863490367369,0.8667244269350405,-0.5489681830464705,-8.621625857668239,0.015847364962488855,21,1,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530P00016000,16.0,put,2025-05-30,3.58,4.342118055472694,-0.7621180554726941,0.93954695684693,-0.6831447551656146,-7.63083424392046,0.014254080300385361,60,1,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530P00016500,16.5,put,2025-05-30,4.45,4.748149324356797,-0.298149324356797,0.9383858101925223,-0.7115651873108434,-7.277404958525836,0.013666028966475612,10,1,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530P00017000,17.0,put,2025-05-30,4.7,5.164482201728228,-0.4644822017282282,0.9568505518372635,-0.7379321916619367,-6.900721670111146,0.013035814434234528,22,1,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530P00017500,17.5,put,2025-05-30,5.33,5.590072881608473,-0.26007288160847253,0.9534494212038537,-0.7622977019656478,-6.508711221663371,0.012377512112153636,48,1,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530P00018000,18.0,put,2025-05-30,5.63,6.023959360520228,-0.3939593605202285,0.9730589314072595,-0.7847338430391577,-6.108290071856154,0.011703418315326841,86,71,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250530P00021000,21.0,put,2025-05-30,8.1,8.757437664330382,-0.6574376643303825,1.0283589601915977,-0.8842133708504457,-3.798097082992057,0.00780674791771338,22,5,39,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250620C00005000,5.0,call,2025-06-20,7.3,7.464974168581421,-0.16497416858142078,1.1019413335123824,0.9852192375738684,-0.8181317375795389,0.0018649689592152802,310,2,60,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250620C00006000,6.0,call,2025-06-20,6.4,6.536768600164109,-0.13676860016410863,1.2170116682335315,0.9631610874953163,-1.6178326518643429,0.00401882371160872,88,5,60,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250620C00007000,7.0,call,2025-06-20,6.19,5.667136184336715,0.5228638156632854,1.0209829903091787,0.9280122009280991,-2.6533070823078306,0.006841982201609622,91,18,60,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250620C00008000,8.0,call,2025-06-20,4.75,4.870735288510337,-0.12073528851033721,1.018669044389955,0.8804986600984185,-3.7842291431621606,0.009947454932242328,524,2,60,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250620C00009000,9.0,call,2025-06-20,4.3,4.155951614529033,0.14404838547096688,0.9815315693602319,0.823108289618355,-4.869565795599102,0.012943970022592705,421,8,60,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250620C00010000,10.0,call,2025-06-20,3.29,3.5252136182177827,-0.23521361821778264,0.96625856306593,0.7591146187236402,-5.8032288654142645,0.015535442008256245,4159,116,60,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250620C00011000,11.0,call,2025-06-20,2.53,2.976302956787144,-0.4463029567871444,0.9501668582618681,0.691810600019578,-6.524271014182385,0.017550020146978852,2717,771,60,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
MARA,O:MARA250620C00012000,12.0,call,2025-06-20,2.14,2.503884316684281,-0.3638843166842807,0.9209148497015756,0.624055683814195,-7.011829851825357,0.01892672058937111,4610,700,60,31-60,55.833506929115615,14.526771066719807,10.303709032004559,12.404800415039062,4
